queue->peek();1200; ns
queue->push(11547, 78);2600; ns
queue->push(27574, 79);1500; ns
queue->push(5981, 80);2400; ns
queue->push(30894, 81);1500; ns
queue->push(4852, 82);2300; ns
queue->push(18358, 83);3700; ns
queue->pop();2400; ns
queue->pop();2200; ns
queue->pop();2100; ns
queue->pop();2133800; ns
queue->pop();2900; ns
queue->pop();2300; ns
queue->peek();1300; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->pop();2100; ns
queue->pop();14900; ns
queue->push(224, 96);2200; ns
queue->push(2845, 97);3300; ns
queue->peek();1200; ns
queue->pop();2400; ns
queue->pop();2200; ns
queue->push(1608, 101);2500; ns
queue->peek();1200; ns
queue->pop();2300; ns
queue->push(10391, 104);2300; ns
queue->pop();2300; ns
queue->push(25623, 106);3900; ns
queue->pop();2300; ns
queue->pop();2100; ns
queue->push(27263, 109);2300; ns
queue->push(6783, 110);2300; ns
queue->pop();2200; ns
queue->peek();1200; ns
queue->push(17352, 113);2300; ns
queue->push(17341, 114);2200; ns
queue->pop();2200; ns
queue->pop();2200; ns
queue->peek();1200; ns
queue->pop();2200; ns
queue->push(24982, 119);2400; ns
queue->peek();1200; ns
queue->push(171, 121);2300; ns
queue->pop();2100; ns
queue->push(12611, 123);2300; ns
queue->peek();1200; ns
queue->push(27779, 125);2800; ns
queue->pop();2300; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->peek();1100; ns
queue->pop();2100; ns
queue->pop();8400; ns
queue->push(13626, 133);2100; ns
queue->peek();1200; ns
queue->pop();2200; ns
queue->pop();2100; ns
queue->pop();2100; ns
queue->pop();2000; ns
queue->pop();2000; ns
queue->push(15008, 140);1700; ns
queue->pop();2200; ns
queue->push(24525, 142);2100; ns
queue->pop();2200; ns
queue->push(5090, 144);2000; ns
queue->push(24409, 145);2100; ns
queue->push(10962, 146);2200; ns
queue->pop();2200; ns
queue->push(12686, 148);2300; ns
queue->push(22131, 149);3400; ns
queue->peek();1200; ns
queue->push(15926, 151);3600; ns
queue->pop();2300; ns
queue->push(30561, 153);1600; ns
queue->push(6066, 154);2300; ns
queue->push(13876, 155);4100; ns
queue->push(31315, 156);1600; ns
queue->peek();1300; ns
queue->pop();2500; ns
queue->pop();2100; ns
queue->push(6831, 160);2300; ns
queue->pop();2200; ns
queue->pop();2200; ns
queue->pop();17900; ns
queue->peek();1200; ns
queue->pop();2300; ns
queue->peek();1200; ns
queue->pop();2200; ns
queue->peek();1100; ns
queue->pop();2100; ns
queue->push(26886, 170);2400; ns
queue->peek();1200; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->peek();1100; ns
queue->push(26899, 175);2300; ns
queue->peek();1200; ns
queue->push(14503, 177);2200; ns
queue->push(2563, 178);2300; ns
queue->peek();1200; ns
queue->peek();1200; ns
queue->pop();2200; ns
queue->pop();2000; ns
queue->push(31624, 183);1600; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->pop();10100; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->push(30054, 192);2100; ns
queue->peek();1200; ns
queue->push(30865, 194);2300; ns
queue->pop();2300; ns
queue->push(10903, 196);2100; ns
queue->push(16435, 197);2300; ns
queue->peek();1100; ns
queue->push(18302, 199);3400; ns
queue->pop();2200; ns
queue->peek();1200; ns
queue->push(14926, 202);2300; ns
queue->push(17735, 203);3600; ns
queue->pop();2200; ns
queue->pop();2200; ns
queue->push(1648, 206);2300; ns
queue->push(11662, 207);2500; ns
queue->pop();2200; ns
queue->pop();2000; ns
queue->pop();2100; ns
queue->pop();9900; ns
queue->pop();2200; ns
queue->peek();1200; ns
queue->push(17734, 214);2100; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->peek();1100; ns
queue->pop();2100; ns
queue->push(32349, 220);1800; ns
queue->pop();2200; ns
queue->pop();2100; ns
queue->push(4602, 223);1600; ns
queue->push(17981, 224);2200; ns
queue->pop();2300; ns
queue->push(31225, 226);2200; ns
queue->push(31341, 227);2500; ns
queue->push(9696, 228);3000; ns
queue->pop();2200; ns
queue->pop();2100; ns
queue->peek();1200; ns
queue->peek();1100; ns
queue->push(31357, 233);1500; ns
queue->push(20450, 234);2300; ns
queue->pop();2300; ns
queue->pop();2000; ns
queue->pop();10000; ns
queue->push(23852, 238);2100; ns
queue->push(2127, 239);2000; ns
queue->peek();1300; ns
queue->pop();2300; ns
queue->push(27131, 242);2300; ns
queue->pop();2200; ns
queue->peek();1200; ns
queue->pop();2200; ns
queue->push(5965, 246);2000; ns
queue->peek();1200; ns
queue->pop();2300; ns
queue->push(11811, 249);2000; ns
queue->pop();2200; ns
queue->peek();1100; ns
queue->peek();1000; ns
queue->peek();1100; ns
queue->pop();2100; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->push(21857, 257);2100; ns
queue->push(21125, 258);2000; ns
queue->pop();2300; ns
queue->push(28258, 260);2200; ns
queue->push(27555, 261);2200; ns
queue->push(18870, 262);3000; ns
queue->pop();2300; ns
queue->push(2057, 264);2300; ns
queue->pop();2300; ns
queue->pop();2100; ns
queue->pop();2100; ns
queue->peek();1100; ns
queue->pop();7800; ns
queue->pop();2100; ns
queue->peek();1200; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->pop();2100; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->peek();1100; ns
queue->push(2259, 279);2100; ns
queue->peek();1200; ns
queue->pop();2200; ns
queue->peek();1100; ns
queue->push(18064, 283);2000; ns
queue->push(8415, 284);2000; ns
queue->peek();1200; ns
queue->push(20568, 286);2400; ns
queue->push(21108, 287);1700; ns
queue->push(12878, 288);3400; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->pop();2100; ns
queue->push(15071, 295);2400; ns
queue->pop();2200; ns
queue->peek();1100; ns
queue->push(19089, 298);1500; ns
queue->peek();1100; ns
queue->push(15323, 300);2400; ns
queue->push(19774, 301);1400; ns
queue->push(14707, 302);2200; ns
queue->peek();1200; ns
queue->push(20695, 304);1400; ns
queue->peek();1200; ns
queue->peek();1200; ns
queue->peek();1200; ns
queue->push(20939, 308);1800; ns
queue->pop();2400; ns
queue->push(28944, 310);1500; ns
queue->pop();2100; ns
queue->push(4827, 312);2500; ns
queue->peek();1300; ns
queue->pop();2200; ns
queue->pop();24800; ns
queue->pop();2200; ns
queue->pop();2100; ns
queue->pop();2000; ns
queue->push(29709, 319);1500; ns
queue->pop();14700; ns
queue->peek();1200; ns
queue->pop();2300; ns
queue->pop();2200; ns
queue->peek();1200; ns
queue->pop();2100; ns
queue->push(27580, 326);2200; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->pop();2000; ns
queue->push(14452, 332);1700; ns
queue->peek();1200; ns
queue->peek();1000; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->push(27221, 338);2100; ns
queue->push(11464, 339);2000; ns
queue->push(24800, 340);2400; ns
queue->push(20718, 341);3400; ns
queue->pop();2300; ns
queue->push(23632, 343);2700; ns
queue->push(29790, 344);1500; ns
queue->pop();2300; ns
queue->pop();2000; ns
queue->pop();2000; ns
queue->push(16733, 348);2300; ns
queue->peek();1200; ns
queue->peek();1000; ns
queue->push(30149, 351);1400; ns
queue->push(11895, 352);2300; ns
queue->peek();1200; ns
queue->peek();1200; ns
queue->pop();2200; ns
queue->peek();1200; ns
queue->pop();2100; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->push(30431, 362);1800; ns
queue->peek();1100; ns
queue->push(6196, 364);2400; ns
queue->peek();1200; ns
queue->push(25079, 366);1400; ns
queue->push(29335, 367);1400; ns
queue->push(15521, 368);2500; ns
queue->peek();1100; ns
queue->pop();2300; ns
queue->pop();2100; ns
queue->pop();23500; ns
queue->push(10911, 373);3200; ns
queue->pop();2300; ns
queue->peek();1200; ns
queue->peek();1000; ns
queue->pop();2100; ns
queue->push(3093, 378);2300; ns
queue->peek();1100; ns
queue->push(29446, 380);1500; ns
queue->pop();2300; ns
queue->push(19799, 382);2400; ns
queue->push(6038, 383);2300; ns
queue->pop();2200; ns
queue->peek();1200; ns
queue->push(15036, 386);2300; ns
queue->push(27562, 387);3700; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->pop();2000; ns
queue->push(12111, 391);2300; ns
queue->pop();2200; ns
queue->push(4451, 393);2300; ns
queue->push(1790, 394);2200; ns
queue->pop();2200; ns
queue->peek();1200; ns
queue->pop();2100; ns
queue->peek();1200; ns
queue->pop();2100; ns
queue->push(11248, 400);2300; ns
queue->push(21735, 401);2500; ns
queue->push(9870, 402);2200; ns
queue->push(26351, 403);3500; ns
queue->pop();2200; ns
queue->push(15811, 405);2600; ns
queue->pop();2200; ns
queue->push(11376, 407);2300; ns
queue->push(13434, 408);3300; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->push(15235, 413);2300; ns
queue->pop();2200; ns
queue->pop();2000; ns
queue->push(27451, 416);1500; ns
queue->peek();1100; ns
queue->push(1733, 418);2300; ns
queue->pop();2200; ns
queue->pop();29800; ns
queue->peek();1200; ns
queue->peek();1100; ns
queue->push(5417, 423);3400; ns
queue->pop();2300; ns
queue->pop();2100; ns
queue->pop();2100; ns
queue->push(13642, 427);2400; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->peek();1100; ns
queue->push(25674, 432);2400; ns
queue->peek();1200; ns
queue->peek();1100; ns
queue->push(3086, 435);2400; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->push(27837, 438);1400; ns
queue->pop();2200; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->push(639, 442);2400; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->pop();22100; ns
queue->push(14462, 446);3200; ns
queue->pop();2300; ns
queue->peek();1100; ns
queue->push(18815, 449);2300; ns
queue->pop();2200; ns
queue->push(21671, 451);2300; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->peek();1000; ns
queue->pop();2200; ns
queue->pop();2100; ns
queue->push(8185, 457);2300; ns
queue->pop();2200; ns
queue->pop();2000; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->peek();1000; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->pop();12200; ns
queue->pop();2100; ns
queue->pop();2000; ns
queue->pop();2100; ns
queue->peek();1100; ns
queue->pop();2100; ns
queue->pop();2100; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->pop();2000; ns
queue->push(14087, 477);1800; ns
queue->pop();2200; ns
queue->push(25099, 479);2100; ns
queue->peek();1200; ns
queue->push(11620, 481);2000; ns
queue->pop();2200; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->pop();2100; ns
queue->pop();2100; ns
queue->peek();1100; ns
queue->push(17103, 488);2100; ns
queue->pop();2200; ns
queue->push(27911, 490);2000; ns
queue->push(21970, 491);2000; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->push(21870, 494);2000; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->peek();1200; ns
queue->peek();1200; ns
queue->peek();1100; ns
queue->push(14537, 500);2000; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->push(17235, 503);2000; ns
queue->pop();2200; ns
queue->push(32371, 505);2500; ns
queue->push(20445, 506);2900; ns
queue->push(8065, 507);3100; ns
queue->push(26368, 508);1500; ns
queue->push(12191, 509);3400; ns
queue->peek();1200; ns
queue->push(23896, 511);1400; ns
queue->peek();1200; ns
queue->pop();2300; ns
queue->pop();2100; ns
queue->pop();2000; ns
queue->pop();18200; ns
queue->push(9303, 517);3200; ns
queue->push(24071, 518);3500; ns
queue->peek();1200; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->peek();1000; ns
queue->pop();2300; ns
queue->push(20403, 524);2300; ns
queue->pop();2200; ns
queue->pop();2100; ns
queue->pop();2000; ns
queue->peek();1200; ns
queue->pop();11900; ns
queue->pop();2200; ns
queue->peek();1200; ns
queue->peek();1200; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->push(29591, 537);1700; ns
queue->push(19600, 538);2200; ns
queue->peek();1200; ns
queue->pop();2200; ns
queue->push(8353, 541);2000; ns
queue->pop();2200; ns
queue->peek();1200; ns
queue->peek();1200; ns
queue->pop();2100; ns
queue->push(23667, 546);2000; ns
queue->push(28145, 547);2200; ns
queue->push(30863, 548);2400; ns
queue->push(27410, 549);3100; ns
queue->pop();2200; ns
queue->pop();2100; ns
queue->pop();2000; ns
queue->push(1385, 553);2300; ns
queue->pop();2200; ns
queue->peek();1200; ns
queue->peek();1100; ns
queue->pop();7900; ns
queue->push(5094, 558);2100; ns
queue->pop();2300; ns
queue->pop();2100; ns
queue->push(4622, 561);1700; ns
queue->pop();2200; ns
queue->push(19254, 563);2000; ns
queue->peek();1000; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->push(28559, 567);2000; ns
queue->pop();2200; ns
queue->pop();2100; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->push(17450, 572);2100; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->push(16764, 575);2300; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->push(32129, 578);2300; ns
queue->push(4273, 579);2100; ns
queue->peek();1100; ns
queue->peek();1000; ns
queue->pop();2300; ns
queue->peek();1100; ns
queue->push(1407, 584);2100; ns
queue->push(7335, 585);3100; ns
queue->peek();1100; ns
queue->pop();2300; ns
queue->pop();2200; ns
queue->pop();2100; ns
queue->peek();1100; ns
queue->pop();7700; ns
queue->peek();1100; ns
queue->push(5454, 593);2100; ns
queue->pop();2300; ns
queue->push(16707, 595);2100; ns
queue->push(8314, 596);1900; ns
queue->pop();2200; ns
queue->pop();2000; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->peek();1200; ns
queue->push(11887, 603);2000; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->peek();1000; ns
queue->peek();1100; ns
queue->peek();1000; ns
queue->pop();2200; ns
queue->peek();1100; ns
queue->pop();2100; ns
queue->peek();1100; ns
queue->push(24764, 614);2100; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->push(17049, 617);2700; ns
queue->peek();1200; ns
queue->push(15171, 619);2100; ns
queue->push(18366, 620);3400; ns
queue->pop();2400; ns
queue->push(12494, 622);2300; ns
queue->peek();1200; ns
queue->peek();1100; ns
queue->pop();2300; ns
queue->pop();2200; ns
queue->push(11021, 627);2300; ns
queue->pop();2300; ns
queue->pop();2100; ns
queue->peek();1100; ns
queue->pop();8300; ns
queue->pop();2200; ns
queue->push(4146, 633);1700; ns
queue->pop();2300; ns
queue->pop();2100; ns
queue->pop();2000; ns
queue->pop();2100; ns
queue->peek();1100; ns
queue->push(3198, 639);1900; ns
queue->pop();2300; ns
queue->peek();1200; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->push(21551, 646);2100; ns
queue->pop();2200; ns
queue->peek();1100; ns
queue->pop();2100; ns
queue->push(14083, 650);1700; ns
queue->peek();1100; ns
queue->push(15753, 652);2300; ns
queue->push(29024, 653);2400; ns
queue->pop();2300; ns
queue->push(22045, 655);2600; ns
queue->pop();2300; ns
queue->pop();2100; ns
queue->peek();1100; ns
queue->pop();2100; ns
queue->pop();2000; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->pop();2100; ns
queue->push(1902, 664);1700; ns
queue->pop();2200; ns
queue->pop();2100; ns
queue->pop();2000; ns
queue->peek();1200; ns
queue->push(1005, 669);2000; ns
queue->pop();2300; ns
queue->peek();1200; ns
queue->pop();2200; ns
queue->pop();2000; ns
queue->pop();2000; ns
queue->peek();1200; ns
queue->peek();1100; ns
queue->push(26359, 677);2000; ns
queue->push(3402, 678);2100; ns
queue->push(5746, 679);2300; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->pop();2100; ns
queue->peek();1100; ns
queue->push(2055, 684);2100; ns
queue->pop();2300; ns
queue->pop();2000; ns
queue->peek();1100; ns
queue->pop();2100; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->push(22205, 691);1700; ns
queue->push(5373, 692);2000; ns
queue->pop();2200; ns
queue->peek();1200; ns
queue->pop();2100; ns
queue->peek();1100; ns
queue->push(24827, 697);2100; ns
queue->pop();2300; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->peek();1200; ns
queue->peek();1100; ns
queue->pop();2100; ns
queue->pop();2000; ns
queue->peek();1100; ns
queue->push(1140, 710);2100; ns
queue->push(26646, 711);2100; ns
queue->pop();2300; ns
queue->push(7111, 713);2100; ns
queue->pop();2200; ns
queue->pop();2000; ns
queue->pop();2000; ns
queue->pop();2000; ns
queue->push(26066, 718);1600; ns
queue->pop();3200; ns
queue->pop();2300; ns
queue->peek();1300; ns
queue->peek();1100; ns
queue->peek();1000; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->push(31779, 726);2100; ns
queue->push(11232, 727);2400; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->push(23653, 730);2400; ns
queue->push(10430, 731);3500; ns
queue->pop();2500; ns
queue->push(29167, 733);1500; ns
queue->push(176, 734);2400; ns
queue->peek();1200; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->pop();2300; ns
queue->push(4403, 740);2400; ns
queue->push(18829, 741);3600; ns
queue->peek();1200; ns
queue->push(27623, 743);1500; ns
queue->pop();2300; ns
queue->peek();1100; ns
queue->peek();1000; ns
queue->pop();2200; ns
queue->peek();1100; ns
queue->push(31940, 749);1400; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->peek();1200; ns
queue->push(27151, 753);1400; ns
queue->pop();22700; ns
queue->pop();2300; ns
queue->pop();2000; ns
queue->push(5104, 757);2300; ns
queue->push(23230, 758);2500; ns
queue->pop();2200; ns
queue->push(27780, 760);2700; ns
queue->pop();2200; ns
queue->push(4029, 762);2300; ns
queue->peek();1100; ns
queue->pop();2300; ns
queue->peek();1100; ns
queue->pop();2100; ns
queue->pop();2000; ns
queue->peek();1200; ns
queue->pop();10100; ns
queue->pop();2200; ns
queue->push(12344, 771);2100; ns
queue->peek();1200; ns
queue->peek();1100; ns
queue->push(14964, 774);2300; ns
queue->push(19421, 775);2500; ns
queue->push(18193, 776);3500; ns
queue->peek();1100; ns
queue->pop();2300; ns
queue->push(2278, 779);2400; ns
queue->peek();1100; ns
queue->pop();2300; ns
queue->pop();2100; ns
queue->pop();2000; ns
queue->peek();1100; ns
queue->pop();8100; ns
queue->push(20739, 786);2100; ns
queue->peek();1200; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->push(25234, 790);2000; ns
queue->push(30994, 791);2200; ns
queue->peek();1200; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->pop();2300; ns
queue->push(27956, 796);2100; ns
queue->peek();1200; ns
queue->push(10525, 798);2100; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->peek();1100; ns
queue->push(17469, 802);2200; ns
queue->peek();1200; ns
queue->peek();1100; ns
queue->push(5791, 805);3000; ns
queue->pop();2200; ns
queue->pop();2100; ns
queue->push(22854, 808);2400; ns
queue->peek();1200; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->pop();2100; ns
queue->push(3128, 814);2300; ns
queue->peek();1200; ns
queue->pop();2200; ns
queue->peek();1200; ns
queue->pop();7800; ns
queue->push(22169, 819);2100; ns
queue->pop();2300; ns
queue->push(25441, 821);2100; ns
queue->peek();1200; ns
queue->push(24742, 823);2000; ns
queue->push(11453, 824);2000; ns
queue->peek();1100; ns
queue->peek();1200; ns
queue->pop();2200; ns
queue->push(32320, 828);2500; ns
queue->peek();1200; ns
queue->push(23908, 830);2900; ns
queue->peek();1200; ns
queue->pop();2300; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->push(1807, 835);2300; ns
queue->pop();2300; ns
queue->peek();1100; ns
queue->push(13963, 838);2300; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->pop();2000; ns
queue->pop();7800; ns
queue->peek();1200; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->pop();2100; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->pop();2100; ns
queue->pop();2100; ns
queue->pop();2000; ns
queue->push(10814, 856);1700; ns
queue->peek();1200; ns
queue->pop();2200; ns
queue->push(21371, 859);2100; ns
queue->push(21025, 860);1900; ns
queue->pop();2200; ns
queue->peek();1100; ns
queue->push(20487, 863);2000; ns
queue->peek();1200; ns
queue->pop();2200; ns
queue->push(32165, 866);2400; ns
queue->push(31147, 867);2400; ns
queue->push(17318, 868);2800; ns
queue->pop();2300; ns
queue->push(24043, 870);2500; ns
queue->pop();2100; ns
queue->peek();1100; ns
queue->peek();1000; ns
queue->pop();2200; ns
queue->push(12859, 875);2300; ns
queue->pop();2100; ns
queue->pop();2100; ns
queue->peek();1100; ns
queue->pop();7900; ns
queue->push(4693, 880);2100; ns
queue->pop();2300; ns
queue->pop();2100; ns
queue->push(1346, 883);1700; ns
queue->peek();1200; ns
queue->pop();2300; ns
queue->pop();2000; ns
queue->pop();2100; ns
queue->push(28957, 888);1600; ns
queue->pop();2300; ns
queue->pop();2100; ns
queue->pop();2100; ns
queue->pop();2100; ns
queue->peek();1100; ns
queue->peek();1000; ns
queue->peek();1100; ns
queue->pop();2100; ns
queue->pop();2000; ns
queue->pop();2000; ns
queue->pop();2000; ns
queue->push(22870, 900);1700; ns
queue->peek();1100; ns
queue->peek();1000; ns
queue->pop();2200; ns
queue->push(26203, 904);2100; ns
queue->pop();2200; ns
queue->push(13818, 906);2000; ns
queue->pop();2200; ns
queue->push(9738, 908);2200; ns
queue->pop();2200; ns
queue->push(21143, 910);2100; ns
queue->pop();2100; ns
queue->peek();1200; ns
queue->pop();2100; ns
queue->push(5667, 914);1700; ns
queue->pop();2200; ns
queue->peek();1200; ns
queue->push(16827, 917);2100; ns
queue->pop();2200; ns
queue->peek();1200; ns
queue->pop();2200; ns
queue->peek();1200; ns
queue->peek();1000; ns
queue->push(1758, 923);2000; ns
queue->push(16695, 924);2300; ns
queue->push(12657, 925);2200; ns
queue->pop();2200; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->push(22782, 929);2300; ns
queue->peek();1200; ns
queue->pop();2300; ns
queue->push(29721, 932);2300; ns
queue->pop();2200; ns
queue->pop();2000; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->peek();1000; ns
queue->push(2302, 938);2100; ns
queue->push(1190, 939);2000; ns
queue->push(21571, 940);2400; ns
queue->peek();1200; ns
queue->pop();2400; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->push(28848, 945);2500; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->push(11794, 949);2100; ns
queue->push(24297, 950);3500; ns
queue->push(31914, 951);1400; ns
queue->push(3832, 952);3100; ns
queue->pop();2200; ns
queue->pop();2100; ns
queue->push(7413, 955);2300; ns
queue->peek();1200; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->pop();2100; ns
queue->peek();1100; ns
queue->push(28969, 961);1500; ns
queue->push(7047, 962);2400; ns
queue->pop();2300; ns
queue->pop();2100; ns
queue->peek();1100; ns
queue->pop();14400; ns
queue->pop();2200; ns
queue->push(13218, 968);2000; ns
queue->pop();2200; ns
queue->peek();1200; ns
queue->push(882, 971);2100; ns
queue->peek();1200; ns
queue->pop();2100; ns
queue->push(4487, 974);2100; ns
queue->pop();2200; ns
queue->pop();2000; ns
queue->pop();2100; ns
queue->pop();2000; ns
queue->push(31982, 979);1800; ns
queue->pop();2100; ns
queue->peek();1100; ns
queue->pop();2000; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->pop();2100; ns
queue->push(6198, 988);1700; ns
queue->pop();2200; ns
queue->push(9361, 990);2100; ns
queue->pop();2200; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->pop();2100; ns
queue->push(30930, 995);1700; ns
queue->pop();2100; ns
queue->peek();1100; ns
queue->push(25888, 998);2100; ns
queue->push(15189, 999);2000; ns
queue->peek();1200; ns
queue->peek();1000; ns
queue->push(31537, 1002);2500; ns
queue->push(30304, 1003);3300; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->push(10934, 1006);3200; ns
queue->peek();1100; ns
queue->pop();2200; ns
queue->push(29512, 1009);2700; ns
queue->push(22427, 1010);3300; ns
queue->peek();1200; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->push(26679, 1014);3600; ns
queue->pop();2300; ns
queue->pop();2100; ns
queue->peek();1100; ns
queue->push(19540, 1018);2400; ns
queue->peek();1200; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->push(15305, 1023);2300; ns
queue->push(9196, 1024);3100; ns
queue->pop();2200; ns
queue->peek();1200; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->peek();1100; ns
queue->pop();2100; ns
queue->push(15647, 1032);2500; ns
queue->push(28215, 1033);1400; ns
queue->push(25050, 1034);2700; ns
queue->push(3952, 1035);3200; ns
queue->pop();2200; ns
